Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,y
Male,33.13338072382532,1.7369989337139302,75.899964457131,no,no,2.0333451809563305,3.0,Sometimes,no,1.0333451809563303,no,0.0333451809563304,1.9333096380873391,Sometimes,Walking,Overweight_Level_I
Female,24.711468016554907,1.6099306143584975,113.4357213530752,yes,yes,3.0,3.0,Sometimes,yes,1.1610664979306369,no,0.3221329958612733,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,25.65116982596453,1.669156792068431,114.65983007702046,yes,no,3.0,3.0,Sometimes,no,2.9563962282455662,no,0.0872075435088675,0.0436037717544337,no,Automobile,Obesity_Type_III
Male,21.47010498710842,1.847649475064458,124.5298950128916,yes,yes,3.0,1.2350524935542098,Always,no,1.2350524935542098,no,0.2350524935542097,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,18.023271935735824,1.7,50.0,no,yes,1.0,3.023271935735826,Frequently,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,17.0,1.56,51.0,no,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,2.0,no,Public_Transportation,Normal_Weight
Male,18.20601433172472,1.8645921237922265,171.42914072059904,yes,yes,3.0,3.0,Frequently,no,2.0257517914655896,no,1.9484964170688204,0.9742482085344102,Sometimes,Public_Transportation,Obesity_Type_III
Male,18.0,1.7403050024993905,85.96949975006095,no,no,2.9694997500609506,3.0,Sometimes,no,2.030500249939049,no,2.938999500121901,0.0,no,Public_Transportation,Overweight_Level_II
Male,18.0,1.79,52.0,no,no,3.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,26.0,1.6444213140726311,110.44213140726312,yes,no,3.0,3.0,Sometimes,no,2.6884262814526227,no,0.0,0.1557868592736886,no,Automobile,Obesity_Type_III
Male,38.58718368852899,1.69412816311471,78.58718368852898,no,yes,3.0,3.0,Frequently,no,2.293591844264493,no,0.0,0.0,Sometimes,Automobile,Overweight_Level_II
Male,19.0,1.67,68.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,41.0,1.75,114.48822863435493,yes,yes,2.0,2.122057158588728,Sometimes,no,1.561028579294364,no,0.4389714207056361,0.0,Sometimes,Bike,Obesity_Type_II
Male,24.73479763231828,1.7132601183840863,83.26520236768172,no,yes,3.0,3.0,Sometimes,no,2.7347976323182746,yes,2.469595264636549,0.0,no,Motorbike,Overweight_Level_II
Male,18.0,1.6474758010501485,69.83172007000991,yes,no,2.0,2.8317200700099026,Sometimes,no,1.9158600350049515,no,0.0,0.1682799299900976,no,Public_Transportation,Overweight_Level_I
Male,22.10278424204668,1.74,93.94860787897666,yes,yes,2.0,3.0,Sometimes,no,1.8972157579533269,no,0.1027842420466732,0.1027842420466732,Sometimes,Public_Transportation,Obesity_Type_I
Female,29.0,1.74,72.0,yes,no,3.0,3.0,Always,no,2.0,no,0.0,0.0,Sometimes,Automobile,Normal_Weight
Male,20.61444141569389,1.757951861947687,55.204813805231296,yes,yes,2.2048138052312964,3.795186194768704,Sometimes,no,2.795186194768704,no,2.0,1.5903723895374071,no,Public_Transportation,Insufficient_Weight
Female,19.0,1.61,62.0,yes,yes,3.0,1.0,Frequently,no,2.0,no,1.0,0.0,Frequently,Public_Transportation,Normal_Weight
Male,23.90876642136813,1.7863506568547252,120.45438321068409,yes,yes,2.454383210684065,3.0,Sometimes,yes,2.454383210684065,no,2.0,0.5456167893159349,Sometimes,Public_Transportation,Obesity_Type_II
Male,27.73772274800548,1.7,78.0,no,yes,3.0,3.0,Sometimes,no,2.262277251994526,no,1.368861374002737,1.0,Frequently,Motorbike,Overweight_Level_II
Female,21.0,1.54,47.0,yes,no,3.0,3.0,Always,no,1.0,no,2.0,0.0,no,Public_Transportation,Normal_Weight
Male,22.10310895604336,1.762422276098916,105.0,yes,yes,2.5515544780216803,3.0,Frequently,no,1.5515544780216803,no,0.5515544780216802,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,22.492088720684425,1.5150791127931558,64.00527418621039,yes,no,2.0,2.005274186210384,Sometimes,no,1.497362906894808,no,0.0,0.5026370931051921,no,Public_Transportation,Overweight_Level_II
Male,21.0,1.75,50.0,yes,no,3.0,4.0,Frequently,no,1.0,no,1.0,0.0,no,Walking,Insufficient_Weight
Male,18.375582952639945,1.65,83.87325114208016,no,yes,2.375582952639944,3.0,Sometimes,no,1.0,no,0.624417047360056,0.375582952639944,Sometimes,Public_Transportation,Obesity_Type_I
Female,18.96361997708925,1.5096361997708925,58.96361997708925,yes,yes,2.9636199770892526,3.0,Frequently,no,1.0,no,0.9636199770892528,1.9272399541785057,Sometimes,Walking,Overweight_Level_I
Female,21.0,1.6078714188068084,68.39357094034041,yes,yes,1.60642905965959,3.0,Sometimes,no,2.60642905965959,no,0.6064290596595899,0.39357094034041,Sometimes,Public_Transportation,Overweight_Level_I
Male,19.0,1.8,80.0,no,yes,2.0,1.0,Sometimes,no,2.0,no,2.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,19.990505142000675,1.8391454627800607,103.9620205680027,yes,no,2.0,3.0,Sometimes,no,2.990505142000673,no,2.990505142000673,0.0,no,Motorbike,Obesity_Type_I
Male,21.0,1.75,62.0,no,yes,3.0,4.0,Frequently,yes,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Female,23.02336532212635,1.59,47.99221155929122,yes,yes,2.0,1.0,Frequently,no,1.0077884407087825,no,0.0,2.0,Sometimes,Public_Transportation,Normal_Weight
Male,33.718982302439514,1.8120254424390123,110.12407079024196,yes,yes,2.359491151219755,1.0,Frequently,no,2.359491151219755,no,1.7189823024395103,1.6405088487802448,Frequently,Automobile,Obesity_Type_I
Female,19.0,1.51,59.0,yes,yes,3.0,3.0,Frequently,no,1.0,no,1.0,2.0,Sometimes,Walking,Overweight_Level_I
Male,21.408731800375527,1.7379116427354484,142.7475052716672,yes,yes,3.0,3.0,Frequently,no,1.5739085249530589,no,1.1478170499061178,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,18.80526985890062,1.821061481687174,96.39824338036648,yes,yes,1.6991216901832304,3.0,Sometimes,no,2.6991216901832304,no,0.6991216901832303,1.3008783098167696,Sometimes,Walking,Overweight_Level_II
Female,19.0,1.63,76.0,yes,no,3.0,3.0,Frequently,yes,3.0,no,2.0,1.0,Sometimes,Automobile,Overweight_Level_II
Female,26.0,1.560554253738918,102.0554253738918,yes,yes,3.0,3.0,Sometimes,yes,1.0110850747783586,no,0.0,0.9944574626108208,Sometimes,Public_Transportation,Obesity_Type_III
Female,26.0,1.6279844779900243,108.79844779900246,yes,no,3.0,3.0,Sometimes,no,2.359689559800492,no,0.0,0.3201552200997541,no,Bike,Obesity_Type_III
Female,25.0,1.61,61.0,no,no,2.0,3.0,Sometimes,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Female,22.0,1.69,65.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,21.24161669425133,1.7849075617759025,148.28267270633356,yes,yes,3.0,3.0,Frequently,no,2.405202086781417,no,1.1895958264371658,0.5947979132185829,Sometimes,Motorbike,Obesity_Type_III
Male,40.72919168397917,1.799097305613264,99.27080831602083,no,yes,2.045134719336806,2.909730561326388,Sometimes,no,2.045134719336806,no,2.045134719336806,1.0,Frequently,Automobile,Obesity_Type_I
Male,19.26917158113993,1.836684245995077,163.32256669380806,yes,yes,3.0,3.0,Frequently,no,2.158646447642491,no,1.682707104715018,0.841353552357509,Sometimes,Public_Transportation,Obesity_Type_III
Male,18.0,1.6443263239379704,84.77305295751883,no,yes,2.0,3.0,Sometimes,no,1.113473521240589,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,26.0,1.573274542224297,103.3274542224297,yes,yes,3.0,3.0,Sometimes,yes,1.2654908444859396,no,0.0,0.8672545777570302,Sometimes,Public_Transportation,Obesity_Type_III
Female,22.337995156851537,1.610139854705546,82.0,yes,yes,1.3379951568515358,1.0,Sometimes,no,2.0,no,0.0,1.3240096862969284,Sometimes,Public_Transportation,Obesity_Type_I
Female,38.0,1.56,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I
Female,26.0,1.6203216172786112,108.03216172786112,yes,no,3.0,3.0,Sometimes,no,2.2064323455722232,no,0.0,0.3967838272138884,no,Bike,Obesity_Type_III
Female,26.0,1.650584301173144,111.0584301173144,yes,no,3.0,3.0,Sometimes,no,2.8116860234628795,no,0.0,0.0941569882685601,no,Automobile,Obesity_Type_III
Female,28.72817594136773,1.5345304009772045,78.18121603908818,no,yes,2.0,1.0,Sometimes,no,2.0,no,0.0,0.0,no,Automobile,Obesity_Type_I
Female,39.56835794500631,1.56,80.0,yes,yes,2.0,1.4316420549936864,Sometimes,no,2.0,no,1.5683579450063136,0.0,no,Motorbike,Obesity_Type_I
Female,26.0,1.601794603171558,106.1794603171558,yes,yes,3.0,3.0,Sometimes,yes,1.8358920634311573,no,0.0,0.5820539682844212,Sometimes,Motorbike,Obesity_Type_III
Male,19.0,1.85,115.0,no,no,2.0,3.0,Sometimes,no,3.0,yes,1.0,2.0,no,Public_Transportation,Obesity_Type_I
Female,23.0,1.5,55.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Motorbike,Normal_Weight
Female,23.0,1.64,52.0,no,yes,3.0,1.0,Sometimes,no,2.0,no,2.0,2.0,no,Public_Transportation,Normal_Weight
Female,19.42993882991064,1.5342993882991065,40.710183510268095,no,no,1.570061170089365,3.0,Sometimes,no,1.429938829910635,yes,2.429938829910636,0.8598776598212701,Frequently,Public_Transportation,Insufficient_Weight
Male,18.38161399066692,1.6114484197200074,58.0,yes,yes,2.3816139906669127,3.0,Frequently,no,2.0,no,0.6183860093330873,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,28.22194715628014,1.7125852575008038,108.59206538287027,yes,yes,1.5926842812399526,2.407315718760048,no,yes,1.7036578593800238,yes,0.0,0.5926842812399526,Frequently,Bike,Obesity_Type_II
Male,31.94878961533233,1.7502560519233383,119.79515846132934,yes,no,2.948789615332333,3.0,Sometimes,no,2.9743948076661666,no,0.0,1.948789615332333,no,Automobile,Obesity_Type_II
Male,22.773479951139777,1.888187839609118,64.77347995113978,yes,yes,3.0,3.0453040097720443,Frequently,no,2.954695990227956,no,1.0453040097720443,0.9546959902279556,Sometimes,Public_Transportation,Insufficient_Weight
Female,22.36204873941248,1.6723282941205633,80.0,yes,yes,2.0,3.0,Always,no,2.0,no,0.6379512605875226,1.6810243697062388,no,Public_Transportation,Overweight_Level_II
Male,21.177439543779723,1.7375792319354193,50.354879087559446,yes,no,3.0,3.822560456220277,Frequently,no,1.1774395437797227,no,0.8225604562202772,0.1774395437797228,no,Walking,Insufficient_Weight
Male,27.0,1.8,87.0,no,no,3.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Frequently,Walking,Overweight_Level_I
Male,24.113171459660347,1.8311317145966035,106.25788569355976,no,yes,2.371057153220116,3.0,Sometimes,no,3.0,no,0.742114306440232,1.371057153220116,Sometimes,Public_Transportation,Obesity_Type_I
Female,26.0,1.589449394683943,104.9449394683943,yes,yes,3.0,3.0,Sometimes,yes,1.5889878936788595,no,0.0,0.7055060531605701,Sometimes,Motorbike,Obesity_Type_III
Male,34.936154774160784,1.7648923819328626,84.93615477416078,yes,no,2.936154774160781,3.0,Frequently,no,3.0,no,2.0,0.936154774160781,Sometimes,Automobile,Overweight_Level_II
Male,22.953456128528348,1.8193018419279248,106.95345612852834,no,yes,2.0,3.0,Sometimes,no,2.953456128528348,no,0.0,0.976728064264174,Sometimes,Public_Transportation,Obesity_Type_I
Female,26.0,1.6541806404491557,111.41806404491555,yes,no,3.0,3.0,Sometimes,no,2.883612808983113,no,0.0,0.0581935955084436,no,Automobile,Obesity_Type_III
Male,19.89348154945663,1.820296109326764,158.5622031853932,yes,yes,3.0,3.0,Frequently,no,2.236685193682079,no,1.5266296126358423,0.7633148063179213,Sometimes,Motorbike,Obesity_Type_III
Female,26.0,1.6202440925901118,108.0244092590112,yes,no,3.0,3.0,Sometimes,no,2.204881851802238,no,0.0,0.397559074098881,no,Bike,Obesity_Type_III
Female,24.097176493770768,1.6029152948131231,99.77117629671925,yes,yes,3.0,1.2915294813123055,Sometimes,no,1.0,no,0.194352987541537,1.805647012458463,Sometimes,Public_Transportation,Obesity_Type_II
Male,21.99050188224928,1.8450474905887533,124.00949811775072,yes,yes,3.0,1.49525094112464,Always,no,1.49525094112464,no,0.4952509411246399,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,24.8772101424764,1.830613949287618,121.1227898575236,yes,no,3.0,2.938605071238198,Sometimes,no,2.938605071238198,no,1.938605071238198,0.0,Sometimes,Walking,Obesity_Type_II
Male,18.410377392916704,1.6938443391062494,78.0,no,yes,1.2051886964583516,2.589622607083297,Sometimes,no,2.205188696458352,no,0.0,0.7948113035416484,Sometimes,Motorbike,Overweight_Level_II
Female,21.67960524656453,1.630194078698468,69.33980262328227,yes,yes,1.3398026232822686,2.3203947534354628,Frequently,no,2.0,no,0.0,0.6601973767177313,no,Public_Transportation,Overweight_Level_I
Male,26.0,1.749626518112508,80.0,yes,yes,2.962651811250786,1.0746963774984288,Frequently,yes,2.0,yes,2.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,40.08349421901697,1.7908349421901697,97.62524132852543,no,yes,2.0,3.0,Sometimes,no,2.458252890491517,no,1.5417471095084834,0.5417471095084834,Frequently,Automobile,Obesity_Type_I
Female,18.0,1.7092845063185047,51.39267594777572,no,no,2.0,3.0,Sometimes,no,2.0,no,0.0,1.4642253159252414,Sometimes,Walking,Insufficient_Weight
Female,22.798216857023803,1.6840690967903278,130.41582539391376,yes,yes,3.0,3.0,Sometimes,yes,1.4002228928720248,no,0.8004457857440497,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,27.0,1.55,62.38816992620652,no,yes,2.6118300737934783,1.7763398524130438,Sometimes,no,1.0,no,0.6118300737934781,0.3881699262065219,Sometimes,Motorbike,Overweight_Level_I
Male,17.0,1.7997585207946254,57.97585207946253,no,yes,2.0,3.024147920537465,Frequently,no,2.0,no,2.0,1.0,no,Walking,Insufficient_Weight
Female,26.0,1.5989618086219204,105.89618086219204,yes,yes,3.0,3.0,Sometimes,yes,1.779236172438407,no,0.0,0.6103819137807965,Sometimes,Motorbike,Obesity_Type_III
Female,26.0,1.5988268383989872,105.88268383989872,yes,yes,3.0,3.0,Sometimes,yes,1.7765367679797444,no,0.0,0.6117316160101278,Sometimes,Motorbike,Obesity_Type_III
Female,19.0,1.6,45.0,no,no,3.0,3.0,no,no,3.0,yes,2.0,0.0,no,Walking,Insufficient_Weight
Male,23.77350422480206,1.7045299155039588,75.22649577519793,yes,yes,2.2264957751979377,3.2264957751979377,Sometimes,no,1.773504224802062,no,0.773504224802062,0.0,Sometimes,Bike,Overweight_Level_I
Male,23.0,1.74144539415989,53.433618247966976,no,yes,2.144539415988993,3.0,Frequently,no,1.1445394159889928,no,2.8554605840110074,1.7109211680220144,no,Public_Transportation,Insufficient_Weight
Male,30.24525385614409,1.7587737307192797,112.98101542457636,yes,yes,1.2452538561440891,3.0,no,yes,2.1226269280720444,yes,0.0,0.2452538561440891,Frequently,Automobile,Obesity_Type_II
Male,23.0,1.8,77.0,yes,no,2.0,3.0,Sometimes,no,2.0,no,2.0,1.0,Frequently,Public_Transportation,Normal_Weight
Female,22.976800946849224,1.5102319905315078,63.68213270210052,yes,no,2.0,1.682132702100517,Sometimes,no,1.6589336489497415,no,0.0,0.3410663510502585,no,Public_Transportation,Overweight_Level_II
Female,36.04307310911872,1.6595692689088128,73.63795126058753,yes,no,3.0,2.3620487394124776,Sometimes,no,1.6810243697062388,no,0.6810243697062387,0.0,Sometimes,Automobile,Overweight_Level_I
Female,18.0,1.5,50.0,yes,yes,3.0,3.0,Frequently,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,35.393985717629,1.75,119.245780951638,yes,no,2.622890475819,3.0,Sometimes,no,2.622890475819,no,0.0,1.2457809516380003,no,Automobile,Obesity_Type_II
Female,24.26552714730807,1.6272108230418123,117.39344656764088,yes,yes,3.0,3.0,Sometimes,yes,1.2168091065864912,no,0.4336182131729824,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,18.0,1.6451119671875571,69.67413114583714,yes,no,2.0,2.6741311458371406,Sometimes,no,1.8370655729185703,no,0.0,0.3258688541628594,no,Public_Transportation,Overweight_Level_I
Male,22.037348188749213,1.7366386630125707,94.03734818874922,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0373481887492144,Sometimes,Public_Transportation,Obesity_Type_I
Male,20.8317200700099,1.713365598599802,100.0,yes,yes,2.0,1.1682799299900977,Sometimes,no,2.0,no,0.1682799299900976,1.8317200700099023,no,Public_Transportation,Obesity_Type_I
Male,55.00681252940151,1.7818739206951033,89.63884091978237,yes,no,2.090289770054408,3.0,Sometimes,yes,1.909710229945592,no,0.9097102299455916,0.0,Frequently,Automobile,Overweight_Level_II
Female,21.7096544191811,1.5122586395204725,63.22586395204725,yes,no,2.0,2.2903455808189,Sometimes,no,1.0,no,0.0,0.6451727904094499,no,Public_Transportation,Overweight_Level_II
Female,20.270187301735287,1.5236490634913236,42.0,no,no,2.635093650867644,1.7298126982647124,Frequently,no,1.0,no,0.7298126982647124,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,24.0,1.6,48.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,0.0,no,Public_Transportation,Normal_Weight
Male,20.52828984481487,1.8036323915736097,153.7217899332866,yes,yes,3.0,3.0,Frequently,no,2.316036230601859,no,1.367927538796282,0.6839637693981411,Sometimes,Motorbike,Obesity_Type_III
Male,25.805064842533657,1.7,74.09746757873317,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.4512662106334138,0.0,Sometimes,Motorbike,Overweight_Level_I
Female,38.0,1.5,60.0,yes,yes,2.0,1.0,Always,yes,2.0,no,0.0,0.0,Sometimes,Automobile,Overweight_Level_I
Male,24.83708479072412,1.83081457604638,121.16291520927588,yes,no,3.0,2.91854239536206,Sometimes,no,2.91854239536206,no,1.91854239536206,0.0,Sometimes,Walking,Obesity_Type_II
Female,23.65079042538734,1.6104762872383798,45.0,yes,no,2.3492095746126607,3.0,no,no,2.3492095746126607,no,1.349209574612661,0.0,no,Public_Transportation,Insufficient_Weight
Male,23.0,1.6948011703978745,75.0,no,yes,2.8267056799291543,3.0,Sometimes,no,2.8267056799291543,no,0.8267056799291542,2.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,23.0,1.74,105.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,19.2658553628398,1.744682892743204,100.0,yes,yes,2.0,2.7341446371602074,Frequently,no,2.0,no,1.7341446371602074,0.2658553628397926,no,Public_Transportation,Obesity_Type_I
Female,21.0,1.5,42.3,yes,no,1.0,1.0,Sometimes,no,2.0,no,3.0,0.0,no,Public_Transportation,Normal_Weight
Female,21.18346822806669,1.7135786120176657,80.0,yes,yes,2.0,3.0,Frequently,no,2.0,yes,1.816531771933308,1.0917341140333463,Sometimes,Public_Transportation,Overweight_Level_II
Male,18.606525669271697,1.732130513385434,53.6065256692717,yes,yes,2.0,3.303262834635849,Sometimes,no,2.303262834635849,no,0.6065256692716987,2.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,29.41963679746542,1.9095534623543773,128.95534623543776,yes,no,2.1160726405069163,3.0,Sometimes,yes,1.2321452810138325,no,1.1160726405069163,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,18.62538738537353,1.7,50.0,no,yes,1.0,3.625387385373529,Frequently,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,20.31522578460069,1.7534238710769965,78.34238710769965,yes,no,2.0,3.0,Frequently,no,2.3423871076996567,yes,0.3423871076996566,2.0,Frequently,Public_Transportation,Overweight_Level_I
Male,23.68160708050604,1.7772642832202414,120.34080354025302,yes,yes,2.3408035402530176,3.0,Sometimes,yes,2.3408035402530176,no,2.0,0.6591964597469822,Sometimes,Public_Transportation,Obesity_Type_II
Male,27.122629110620604,1.868207323991171,124.82073239911708,yes,no,2.575474177875879,3.0,Sometimes,no,2.150948355751758,no,1.575474177875879,0.0,Sometimes,Walking,Obesity_Type_II
Male,29.15416254143218,1.913421264211139,129.53009030079565,yes,no,2.093981939840869,2.812036120318262,Sometimes,yes,1.0,no,0.906018060159131,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,24.4722988909137,1.614168966727411,96.95775831814726,yes,yes,3.0,2.4168966727411005,Frequently,no,1.0,no,0.9445977818274004,1.0554022181725995,Sometimes,Public_Transportation,Obesity_Type_II
Female,19.454383210684064,1.5345438321068408,40.63685036794781,no,no,1.545616789315935,3.0,Sometimes,no,1.454383210684065,yes,2.454383210684065,0.90876642136813,Frequently,Public_Transportation,Insufficient_Weight
Male,35.97436175237775,1.75,119.11680849947162,yes,no,2.558404249735805,3.0,Sometimes,no,2.558404249735805,no,0.0,1.11680849947161,no,Automobile,Obesity_Type_II
Male,27.886828540339653,1.7588682854033966,81.88682854033965,no,yes,1.371057153220116,3.628942846779884,Frequently,no,2.628942846779884,no,0.742114306440232,0.628942846779884,no,Bike,Overweight_Level_I
Male,20.64520112131932,1.76,78.35479887868068,yes,yes,2.8226005606596583,1.0,Sometimes,no,2.1773994393403417,no,3.0,0.1773994393403417,Sometimes,Walking,Overweight_Level_I
